Netzbetreiber:;;Energienetze Berlin GmbH;;;;;;
Lastgangtyp:;;Netzlast (Summe aller Entnahmen Kunden, Weiterverteiler, nachgelagerte Spannungsebene);;;;;;
gesetzliche Grundlage:;;§ 23c Abs. 3 Nr. 1 EnWG;;;;;;
Betrachtungszeitraum:;;01.01.2024 bis 31.12.2024;;;;;;
;;;;;;;;
Spannungsebene;;Umspannung HS/MS;Mittelspannung;Umspannung MS/NS;Niederspannung;;;
;;;;;;;;
Höchstlast;[kW];20.055;21.412;8.820;11.204;;;
Wirkarbeit;[kWh];34.605.722;101.510.339;38.079.068;46.405.837;;;
;;;;;;;;
Datum;Zeit;Wert [kW];Wert [kW];Wert [kW];Wert [kW];;;
27.04.2024;16:15:00;10.385;10.829;3.078;3.588;;;
27.04.2024;16:30:00;10.298;10.607;2.968;3.721;;;
27.04.2024;16:45:00;10.298;10.645;2.999;3.706;;;
27.04.2024;17:00:00;6.168;10.996;3.444;3.873;;;
27.04.2024;17:15:00;1.694;11.187;3.609;3.830;;;
27.04.2024;17:30:00;1.892;11.254;3.493;3.850;;;
27.04.2024;17:45:00;1.892;11.217;3.555;3.870;;;
27.04.2024;18:00:00;771;11.210;3.619;3.944;;;
27.04.2024;18:15:00;0;11.364;3.811;3.895;;;
27.04.2024;18:30:00;0;11.195;3.768;3.876;;;
27.04.2024;18:45:00;0;9.949;3.806;3.999;;;
27.04.2024;19:00:00;0;9.765;3.596;3.920;;;
27.04.2024;19:15:00;0;9.899;3.519;3.820;;;
27.04.2024;19:30:00;0;10.993;3.718;3.750;;;
27.04.2024;19:45:00;0;10.853;3.835;3.843;;;
27.04.2024;20:00:00;0;10.677;3.697;3.788;;;
27.04.2024;20:15:00;0;10.464;3.526;3.726;;;
27.04.2024;20:30:00;0;10.644;3.513;3.701;;;
27.04.2024;20:45:00;0;10.991;3.561;3.747;;;
27.04.2024;21:00:00;0;10.884;3.533;3.720;;;
27.04.2024;21:15:00;0;10.761;3.448;3.641;;;
27.04.2024;21:30:00;0;10.868;3.520;3.706;;;
27.04.2024;21:45:00;0;10.741;3.378;3.570;;;
27.04.2024;22:00:00;0;10.785;3.433;3.614;;;
27.04.2024;22:15:00;704,789;10.788;3.528;3.708;;;
27.04.2024;22:30:00;1540,024;10.793;3.445;3.627;;;
27.04.2024;22:45:00;1254,349;10.586;3.477;3.665;;;
27.04.2024;23:00:00;2264,906;10.456;3.382;3.557;;;
27.04.2024;23:15:00;9403,203;10.375;3.288;3.454;;;
27.04.2024;23:30:00;10123,498;10.404;3.286;3.451;;;
27.04.2024;23:45:00;9992,567;10.243;3.262;3.428;;;
28.04.2024;00:00:00;9927,096;10.180;3.136;3.300;;;
28.04.2024;00:15:00;10036,212;10.279;3.167;3.324;;;
28.04.2024;00:30:00;9883,447;10.155;3.189;3.324;;;
28.04.2024;00:45:00;9905,272;10.378;3.416;3.354;;;
28.04.2024;01:00:00;9905,272;10.365;3.417;3.349;;;
28.04.2024;01:15:00;9883,447;10.129;3.161;3.305;;;
28.04.2024;01:30:00;9796,144;10.020;3.165;3.325;;;
28.04.2024;01:45:00;9839,796;10.060;3.100;3.252;;;
28.04.2024;02:00:00;9730,662;9.944;3.090;3.241;;;
28.04.2024;02:15:00;9774,317;10.030;3.092;3.210;;;
28.04.2024;02:30:00;9730,662;9.989;3.159;3.262;;;
28.04.2024;02:45:00;9708,834;9.943;3.085;3.235;;;
28.04.2024;03:00:00;9621,519;9.909;3.114;3.195;;;
28.04.2024;03:15:00;9796,144;10.016;3.138;3.284;;;
28.04.2024;03:30:00;9708,834;9.919;3.108;3.257;;;
28.04.2024;03:45:00;9708,834;9.931;3.145;3.297;;;
28.04.2024;04:00:00;9687,006;9.910;3.049;3.200;;;
28.04.2024;04:15:00;9839,796;10.259;3.401;3.333;;;
28.04.2024;04:30:00;9774,317;10.210;3.359;3.279;;;
28.04.2024;04:45:00;9774,317;10.224;3.371;3.291;;;
28.04.2024;05:00:00;9752,49;10.195;3.201;3.120;;;
28.04.2024;05:15:00;9774,317;10.211;3.410;3.336;;;
28.04.2024;05:30:00;9796,144;10.231;3.383;3.308;;;
28.04.2024;05:45:00;9621,519;10.044;3.080;3.004;;;
28.04.2024;06:00:00;9687,006;10.121;3.233;3.163;;;
28.04.2024;06:15:00;9665,178;10.089;3.236;3.177;;;
28.04.2024;06:30:00;9512,366;9.944;3.162;3.131;;;
28.04.2024;06:45:00;9468,702;9.899;2.988;2.983;;;
28.04.2024;07:00:00;9556,028;9.995;3.208;3.199;;;
28.04.2024;07:15:00;9599,689;10.035;3.096;3.077;;;
28.04.2024;07:30:00;9512,366;9.958;3.162;3.156;;;
28.04.2024;07:45:00;9534,197;9.989;3.172;3.189;;;
28.04.2024;08:00:00;9556,028;10.017;3.201;3.246;;;
28.04.2024;08:15:00;9446,87;9.926;3.168;3.254;;;
28.04.2024;08:30:00;9468,702;9.956;3.009;3.109;;;
28.04.2024;08:45:00;9337,701;9.845;3.066;3.225;;;
28.04.2024;09:00:00;9359,536;9.884;2.955;3.154;;;
28.04.2024;09:15:00;9294,031;9.624;2.859;3.302;;;
28.04.2024;09:30:00;9337,701;9.647;2.869;3.342;;;
28.04.2024;09:45:00;9359,536;9.679;2.773;3.300;;;
28.04.2024;10:00:00;9031,978;9.384;2.575;3.286;;;
28.04.2024;10:15:00;9184,849;9.515;2.475;3.140;;;
28.04.2024;10:30:00;8726,179;9.095;2.271;3.212;;;
28.04.2024;10:45:00;8660,64;9.011;2.059;3.031;;;
28.04.2024;11:00:00;8922,773;9.287;2.448;3.315;;;
28.04.2024;11:15:00;9097,496;9.474;2.320;3.333;;;
28.04.2024;11:30:00;8791,713;9.188;2.263;3.298;;;
28.04.2024;11:45:00;8944,614;9.330;2.262;3.303;;;
28.04.2024;12:00:00;8922,773;9.296;2.159;3.202;;;
28.04.2024;12:15:00;8900,93;9.530;2.543;3.413;;;
28.04.2024;12:30:00;8879,088;9.508;2.427;3.291;;;
28.04.2024;12:45:00;8835,401;9.456;2.504;3.365;;;
28.04.2024;13:00:00;8.923;9.481;2.488;3.367;;;
28.04.2024;13:15:00;8.945;9.453;2.376;3.278;;;
28.04.2024;13:30:00;9.032;9.541;2.354;3.188;;;
28.04.2024;13:45:00;9.272;9.767;2.515;3.237;;;
28.04.2024;14:00:00;9.185;9.672;2.630;3.410;;;
28.04.2024;14:15:00;9.578;10.034;2.701;3.282;;;
28.04.2024;14:30:00;9.665;10.120;2.994;3.479;;;
28.04.2024;14:45:00;9.687;10.135;3.038;3.422;;;
28.04.2024;15:00:00;9.643;10.085;3.023;3.434;;;
28.04.2024;15:15:00;9.622;9.987;2.829;3.463;;;
28.04.2024;15:30:00;9.818;10.173;2.902;3.441;;;
28.04.2024;15:45:00;9.796;10.146;3.113;3.642;;;
28.04.2024;16:00:00;9.687;10.133;2.775;3.269;;;
28.04.2024;16:15:00;9599,689;10.048;3.000;3.406;;;
28.04.2024;16:30:00;9534,197;9.940;2.837;3.431;;;
28.04.2024;16:45:00;9556,028;9.988;2.865;3.437;;;
28.04.2024;17:00:00;9621,519;10.006;2.704;3.306;;;
28.04.2024;17:15:00;9817,97;10.204;3.282;3.696;;;
28.04.2024;17:30:00;9905,272;10.280;3.312;3.709;;;
28.04.2024;17:45:00;9817,97;10.167;3.263;3.605;;;
28.04.2024;18:00:00;8114,353;10.095;3.437;3.691;;;
28.04.2024;18:15:00;2594,258;10.136;3.476;3.707;;;
28.04.2024;18:30:00;770,749;10.192;3.413;3.768;;;
28.04.2024;18:45:00;1122,477;10.556;3.573;3.813;;;
28.04.2024;19:00:00;1298,303;10.615;3.421;3.678;;;
28.04.2024;19:15:00;1386,207;10.799;3.611;3.888;;;
28.04.2024;19:30:00;1408,182;10.771;3.642;3.865;;;
28.04.2024;19:45:00;1583,968;10.974;3.588;3.734;;;
28.04.2024;20:00:00;1298,303;10.764;3.470;3.693;;;
28.04.2024;20:15:00;0;10.655;3.576;3.790;;;
28.04.2024;20:30:00;0;10.550;3.605;3.810;;;
28.04.2024;20:45:00;0;10.495;3.498;3.694;;;
28.04.2024;21:00:00;0;10.551;3.665;3.874;;;
28.04.2024;21:15:00;0;10.631;3.643;3.773;;;
28.04.2024;21:30:00;0;10.765;3.619;3.787;;;
28.04.2024;21:45:00;0;10.702;3.568;3.763;;;
28.04.2024;22:00:00;0;10.736;3.572;3.723;;;
28.04.2024;22:15:00;0;10.919;3.641;3.623;;;
28.04.2024;22:30:00;0;10.805;3.540;3.486;;;
28.04.2024;22:45:00;0;10.668;3.470;3.529;;;
28.04.2024;23:00:00;0;10.615;3.462;3.640;;;
28.04.2024;23:15:00;0;10.752;3.420;3.589;;;
28.04.2024;23:30:00;0;10.688;3.345;3.488;;;
28.04.2024;23:45:00;0;10.634;3.244;3.363;;;
29.04.2024;00:00:00;0;10.737;3.491;3.513;;;
29.04.2024;00:15:00;0;10.788;3.389;3.310;;;
29.04.2024;00:30:00;0;10.531;3.297;3.236;;;
29.04.2024;00:45:00;0;10.614;3.320;3.463;;;
29.04.2024;01:00:00;0;10.605;3.335;3.475;;;
29.04.2024;01:15:00;0;10.744;3.516;3.454;;;
29.04.2024;01:30:00;0;10.530;3.464;3.387;;;
29.04.2024;01:45:00;0;10.446;3.418;3.340;;;
29.04.2024;02:00:00;0;10.346;3.433;3.478;;;
29.04.2024;02:15:00;0;10.583;3.395;3.357;;;
29.04.2024;02:30:00;0;10.710;3.397;3.529;;;
29.04.2024;02:45:00;0;10.716;3.373;3.509;;;
29.04.2024;03:00:00;0;10.847;3.495;3.496;;;
29.04.2024;03:15:00;0;10.899;3.541;3.447;;;
29.04.2024;03:30:00;0;10.804;3.464;3.371;;;
29.04.2024;03:45:00;0;10.777;3.371;3.463;;;
29.04.2024;04:00:00;0;10.467;3.391;3.529;;;
29.04.2024;04:15:00;0;10.836;3.495;3.627;;;
29.04.2024;04:30:00;0;11.260;3.519;3.506;;;
29.04.2024;04:45:00;0;11.337;3.643;3.544;;;
29.04.2024;05:00:00;0;11.510;3.727;3.623;;;
29.04.2024;05:15:00;0;11.556;3.772;3.821;;;
29.04.2024;05:30:00;0;11.796;3.819;3.935;;;
29.04.2024;05:45:00;0;11.842;3.833;3.949;;;
29.04.2024;06:00:00;0;12.337;4.136;4.044;;;
29.04.2024;06:15:00;0;13.189;4.456;4.328;;;
29.04.2024;06:30:00;0;13.419;4.583;4.624;;;
29.04.2024;06:45:00;0;13.667;4.749;4.869;;;
29.04.2024;07:00:00;0;14.001;4.915;5.040;;;
29.04.2024;07:15:00;0;14.357;5.102;5.240;;;
29.04.2024;07:30:00;0;14.566;5.187;5.381;;;
29.04.2024;07:45:00;0;14.582;5.237;6.023;;;
29.04.2024;08:00:00;0;14.745;5.356;6.833;;;
29.04.2024;08:15:00;0;15.431;5.788;7.627;;;
29.04.2024;08:30:00;0;15.863;5.996;8.270;;;
29.04.2024;08:45:00;0;15.796;5.976;8.726;;;
29.04.2024;09:00:00;0;16.068;6.135;9.088;;;
29.04.2024;09:15:00;0;16.514;6.427;9.404;;;
29.04.2024;09:30:00;0;16.472;6.448;9.414;;;
29.04.2024;09:45:00;0;16.315;6.315;9.352;;;
29.04.2024;10:00:00;0;16.320;6.228;9.297;;;
29.04.2024;10:15:00;0;16.432;6.302;9.266;;;
29.04.2024;10:30:00;0;16.267;6.197;9.217;;;
29.04.2024;10:45:00;0;16.291;6.182;9.241;;;
29.04.2024;11:00:00;0;16.231;6.204;9.304;;;
29.04.2024;11:15:00;2.419;16.758;6.506;9.484;;;
29.04.2024;11:30:00;2.023;16.248;6.215;9.422;;;
29.04.2024;11:45:00;1.848;16.092;6.049;9.319;;;
29.04.2024;12:00:00;1.957;16.325;6.134;9.296;;;
29.04.2024;12:15:00;1.957;16.214;6.111;9.197;;;
29.04.2024;12:30:00;1.672;15.887;5.848;8.967;;;
29.04.2024;12:45:00;1.342;15.742;5.588;8.632;;;
29.04.2024;13:00:00;1.914;15.941;5.910;8.388;;;
29.04.2024;13:15:00;6.168;15.888;5.831;8.103;;;
29.04.2024;13:30:00;5.905;15.656;5.616;7.651;;;
29.04.2024;13:45:00;5.839;15.631;5.564;7.540;;;
29.04.2024;14:00:00;6.211;16.010;5.622;7.328;;;
29.04.2024;14:15:00;5.927;15.773;5.573;7.271;;;
29.04.2024;14:30:00;5.467;15.187;5.334;7.316;;;
29.04.2024;14:45:00;5.576;15.264;5.580;7.450;;;
29.04.2024;15:00:00;5.445;15.327;5.435;7.508;;;
29.04.2024;15:15:00;1.672;15.528;5.724;7.613;;;
29.04.2024;15:30:00;1.276;15.399;5.690;7.605;;;
29.04.2024;15:45:00;1.144;15.266;5.385;7.564;;;
29.04.2024;16:00:00;67;14.194;5.281;7.491;;;
29.04.2024;16:15:00;0;13.178;5.090;7.342;;;
29.04.2024;16:30:00;0;13.132;5.032;7.215;;;
29.04.2024;16:45:00;111;14.193;5.152;7.017;;;
29.04.2024;17:00:00;155;14.185;4.922;6.770;;;
29.04.2024;17:15:00;243;14.359;4.952;6.554;;;
29.04.2024;17:30:00;287;14.321;5.037;6.585;;;
29.04.2024;17:45:00;353;14.368;5.092;6.437;;;
29.04.2024;18:00:00;1;14.005;4.996;6.100;;;
29.04.2024;18:15:00;0;13.656;4.652;5.786;;;
29.04.2024;18:30:00;0;13.557;4.668;5.549;;;
29.04.2024;18:45:00;0;13.457;4.625;5.222;;;
29.04.2024;19:00:00;0;13.345;4.555;4.780;;;
29.04.2024;19:15:00;0;13.134;4.327;4.510;;;
29.04.2024;19:30:00;0;13.376;4.417;4.413;;;
29.04.2024;19:45:00;0;13.134;4.205;4.391;;;
29.04.2024;20:00:00;0;13.202;4.300;4.466;;;
29.04.2024;20:15:00;0;12.577;4.023;4.191;;;
29.04.2024;20:30:00;0;12.412;3.894;4.014;;;
29.04.2024;20:45:00;0;12.348;3.841;3.946;;;
29.04.2024;21:00:00;0;12.403;3.931;4.098;;;
29.04.2024;21:15:00;0;12.032;3.849;3.997;;;
29.04.2024;21:30:00;0;12.013;3.787;3.891;;;
29.04.2024;21:45:00;0;11.874;3.776;3.945;;;
29.04.2024;22:00:00;0;11.683;3.669;3.831;;;
29.04.2024;22:15:00;0;11.431;3.665;3.831;;;
29.04.2024;22:30:00;0;11.398;3.618;3.777;;;
29.04.2024;22:45:00;0;11.294;3.585;3.741;;;
29.04.2024;23:00:00;0;11.146;3.520;3.675;;;
29.04.2024;23:15:00;0;11.275;3.613;3.772;;;
29.04.2024;23:30:00;0;11.109;3.556;3.711;;;
29.04.2024;23:45:00;0;11.138;3.516;3.554;;;
30.04.2024;00:00:00;0;11.065;3.504;3.418;;;
30.04.2024;00:15:00;0;11.053;3.614;3.532;;;
30.04.2024;00:30:00;0;10.886;3.516;3.567;;;
30.04.2024;00:45:00;0;10.809;3.443;3.586;;;
30.04.2024;01:00:00;0;10.813;3.618;3.753;;;
30.04.2024;01:15:00;0;10.753;3.590;3.522;;;
30.04.2024;01:30:00;0;10.680;3.521;3.436;;;
30.04.2024;01:45:00;0;10.714;3.586;3.509;;;
30.04.2024;02:00:00;0;10.622;3.399;3.532;;;
30.04.2024;02:15:00;0;10.679;3.523;3.660;;;
30.04.2024;02:30:00;0;10.841;3.666;3.631;;;
30.04.2024;02:45:00;0;10.903;3.733;3.645;;;
30.04.2024;03:00:00;0;10.874;3.710;3.622;;;
30.04.2024;03:15:00;0;10.773;3.577;3.696;;;
30.04.2024;03:30:00;0;10.749;3.517;3.653;;;
30.04.2024;03:45:00;0;10.745;3.532;3.668;;;
30.04.2024;04:00:00;0;10.899;3.564;3.681;;;
30.04.2024;04:15:00;0;11.015;3.526;3.602;;;
30.04.2024;04:30:00;0;11.240;3.675;3.774;;;
30.04.2024;04:45:00;0;11.499;3.750;3.654;;;
30.04.2024;05:00:00;0;11.625;3.751;3.645;;;
30.04.2024;05:15:00;0;11.959;3.859;3.930;;;
30.04.2024;05:30:00;0;12.111;3.850;3.957;;;
30.04.2024;05:45:00;0;12.125;3.863;3.963;;;
30.04.2024;06:00:00;0;12.632;4.271;4.165;;;
30.04.2024;06:15:00;0;13.332;4.479;4.378;;;
30.04.2024;06:30:00;0;13.625;4.538;4.664;;;
30.04.2024;06:45:00;0;13.922;4.764;4.911;;;
30.04.2024;07:00:00;155;14.327;5.020;5.189;;;
30.04.2024;07:15:00;353;14.458;5.110;5.312;;;
30.04.2024;07:30:00;617;14.703;5.222;5.459;;;
30.04.2024;07:45:00;837;15.086;5.443;6.057;;;
30.04.2024;08:00:00;837;15.061;5.462;6.815;;;
30.04.2024;08:15:00;1.122;15.439;5.601;7.524;;;
30.04.2024;08:30:00;1.452;15.752;5.795;8.196;;;
30.04.2024;08:45:00;1.232;15.542;5.670;8.561;;;
30.04.2024;09:00:00;1.298;15.598;5.741;8.915;;;
30.04.2024;09:15:00;1.232;15.917;5.997;9.251;;;
30.04.2024;09:30:00;1.782;16.018;6.046;9.336;;;
30.04.2024;09:45:00;2.067;16.290;6.099;9.329;;;
30.04.2024;10:00:00;2.836;16.574;6.036;9.310;;;
30.04.2024;10:15:00;6.934;16.684;6.040;9.353;;;
30.04.2024;10:30:00;7.130;16.948;6.192;9.457;;;
30.04.2024;10:45:00;7.021;16.803;6.217;9.553;;;
30.04.2024;11:00:00;6.999;16.720;6.158;9.613;;;
30.04.2024;11:15:00;7.087;16.900;6.213;9.615;;;
30.04.2024;11:30:00;6.999;16.926;6.028;9.533;;;
30.04.2024;11:45:00;7.174;16.934;6.126;9.601;;;
30.04.2024;12:00:00;7.612;16.989;6.149;9.516;;;
30.04.2024;12:15:00;11.824;17.089;6.088;9.438;;;
30.04.2024;12:30:00;11.737;17.112;6.076;9.196;;;
30.04.2024;12:45:00;11.803;17.115;6.140;8.961;;;
30.04.2024;13:00:00;12.391;16.989;6.108;8.656;;;
30.04.2024;13:15:00;16.110;16.852;5.952;8.194;;;
30.04.2024;13:30:00;16.088;16.890;5.920;8.009;;;
30.04.2024;13:45:00;16.218;17.034;6.021;7.859;;;
30.04.2024;14:00:00;16.283;17.122;5.930;7.576;;;
30.04.2024;14:15:00;16.044;16.817;5.872;7.484;;;
30.04.2024;14:30:00;15.936;16.603;5.764;7.553;;;
30.04.2024;14:45:00;15.936;16.588;5.868;7.785;;;
30.04.2024;15:00:00;15.892;16.473;5.731;7.811;;;
30.04.2024;15:15:00;15.588;16.204;5.642;7.823;;;
30.04.2024;15:30:00;15.501;16.115;5.378;7.820;;;
30.04.2024;15:45:00;15.306;15.909;5.460;7.735;;;
30.04.2024;16:00:00;15.371;15.986;5.537;7.834;;;
30.04.2024;16:15:00;11.388;16.073;5.555;7.721;;;
30.04.2024;16:30:00;10.952;15.788;5.298;7.443;;;
30.04.2024;16:45:00;10.538;15.637;5.366;7.238;;;
30.04.2024;17:00:00;10.473;15.622;5.411;7.152;;;
30.04.2024;17:15:00;6.365;15.662;5.375;6.982;;;
30.04.2024;17:30:00;6.058;15.631;5.351;6.799;;;
30.04.2024;17:45:00;5.839;15.390;5.174;6.573;;;
30.04.2024;18:00:00;5.598;15.149;5.093;6.311;;;
30.04.2024;18:15:00;5576,411;15.081;5.117;6.138;;;
30.04.2024;18:30:00;5642,113;15.049;5.048;5.913;;;
30.04.2024;18:45:00;5401,189;15.040;5.239;5.609;;;
30.04.2024;19:00:00;4721,967;14.924;5.170;5.247;;;
30.04.2024;19:15:00;0;14.855;5.063;5.093;;;
30.04.2024;19:30:00;0;13.622;4.837;5.035;;;
30.04.2024;19:45:00;0;12.615;4.725;4.887;;;
30.04.2024;20:00:00;0;13.178;4.631;4.587;;;
30.04.2024;20:15:00;0;13.212;4.664;4.610;;;
30.04.2024;20:30:00;0;11.806;4.570;4.562;;;
30.04.2024;20:45:00;0;11.185;4.086;4.277;;;
30.04.2024;21:00:00;0;11.264;4.186;4.355;;;
30.04.2024;21:15:00;0;11.193;4.355;4.332;;;
30.04.2024;21:30:00;0;10.921;4.145;4.119;;;
30.04.2024;21:45:00;0;10.925;4.148;4.125;;;
30.04.2024;22:00:00;0;10.591;3.939;4.078;;;
30.04.2024;22:15:00;0;10.622;4.155;4.181;;;
30.04.2024;22:30:00;0;10.206;3.899;4.048;;;
30.04.2024;22:45:00;0;10.146;3.970;3.934;;;
30.04.2024;23:00:00;0;9.935;3.904;3.868;;;
30.04.2024;23:15:00;0;9.869;3.982;4.030;;;
30.04.2024;23:30:00;352,944;9.595;3.557;3.749;;;
30.04.2024;23:45:00;88,995;9.447;3.627;3.800;;;
01.05.2024;00:00:00;1232,371;10.160;3.634;3.701;;;
01.05.2024;00:15:00;6058,145;10.824;3.496;3.636;;;
01.05.2024;00:30:00;6145,713;11.029;3.528;3.579;;;
01.05.2024;00:45:00;5948,677;10.867;3.583;3.624;;;
01.05.2024;01:00:00;6058,145;10.896;3.497;3.549;;;
01.05.2024;01:15:00;5970,571;10.972;3.542;3.464;;;
01.05.2024;01:30:00;6080,038;11.093;3.637;3.547;;;
01.05.2024;01:45:00;5970,571;10.943;3.509;3.421;;;
01.05.2024;02:00:00;5992,465;10.884;3.523;3.543;;;
01.05.2024;02:15:00;5861,095;10.808;3.510;3.480;;;
01.05.2024;02:30:00;6058,145;10.826;3.426;3.514;;;
01.05.2024;02:45:00;5992,465;10.981;3.574;3.480;;;
01.05.2024;03:00:00;5926,782;10.924;3.570;3.478;;;
01.05.2024;03:15:00;6036,252;10.969;3.586;3.522;;;
01.05.2024;03:30:00;5948,677;10.724;3.398;3.534;;;
01.05.2024;03:45:00;5948,677;10.794;3.461;3.511;;;
01.05.2024;04:00:00;5861,095;10.749;3.468;3.449;;;
01.05.2024;04:15:00;5948,677;10.939;3.611;3.519;;;
01.05.2024;04:30:00;5839,198;10.827;3.545;3.454;;;
01.05.2024;04:45:00;5970,571;10.764;3.393;3.457;;;
01.05.2024;05:00:00;5970,571;10.880;3.491;3.480;;;
01.05.2024;05:15:00;5926,782;10.713;3.388;3.477;;;
01.05.2024;05:30:00;5882,991;10.727;3.439;3.468;;;
01.05.2024;05:45:00;5948,677;10.919;3.642;3.563;;;
01.05.2024;06:00:00;5751,609;10.715;3.460;3.379;;;
01.05.2024;06:15:00;6.080;11.026;3.464;3.386;;;
01.05.2024;06:30:00;6.124;10.896;3.385;3.529;;;
01.05.2024;06:45:00;6.014;10.776;3.453;3.649;;;
01.05.2024;07:00:00;6.780;10.785;3.310;3.498;;;
01.05.2024;07:15:00;10690,706;11.147;3.618;3.645;;;
01.05.2024;07:30:00;10559,835;11.047;3.501;3.561;;;
01.05.2024;07:45:00;10538,022;10.938;3.436;3.652;;;
01.05.2024;08:00:00;10472,58;10.927;3.439;3.664;;;
01.05.2024;08:15:00;10363,503;10.667;3.282;3.719;;;
01.05.2024;08:30:00;10538,022;10.887;3.247;3.688;;;
01.05.2024;08:45:00;10450,765;10.795;3.084;3.608;;;
01.05.2024;09:00:00;10407,135;10.739;3.270;3.902;;;
01.05.2024;09:15:00;10516,209;10.820;3.117;3.792;;;
01.05.2024;09:30:00;10254,416;10.599;2.822;3.536;;;
01.05.2024;09:45:00;10341,686;10.687;3.082;3.850;;;
01.05.2024;10:00:00;10494,395;10.875;3.172;3.971;;;
01.05.2024;10:15:00;10428,95;10.867;3.212;3.984;;;
01.05.2024;10:30:00;10407,135;10.761;2.953;3.821;;;
01.05.2024;10:45:00;10428,95;10.816;3.057;3.964;;;
01.05.2024;11:00:00;10559,835;10.934;3.069;4.004;;;
01.05.2024;11:15:00;10450,765;10.828;3.047;4.006;;;
01.05.2024;11:30:00;10.407;10.793;2.773;3.751;;;
01.05.2024;11:45:00;10.603;10.986;2.977;3.977;;;
01.05.2024;12:00:00;10.691;11.199;3.152;4.047;;;
01.05.2024;12:15:00;10.625;11.251;3.241;4.023;;;
01.05.2024;12:30:00;10.603;11.202;3.076;3.862;;;
01.05.2024;12:45:00;10.603;11.040;3.057;4.028;;;
01.05.2024;13:00:00;10.647;11.034;3.024;4.056;;;
01.05.2024;13:15:00;10.625;11.099;3.038;3.956;;;
01.05.2024;13:30:00;10.778;11.397;3.258;4.035;;;
01.05.2024;13:45:00;10.974;11.573;3.359;4.147;;;
01.05.2024;14:00:00;10.887;11.463;3.170;3.957;;;
01.05.2024;14:15:00;10.756;11.216;3.221;4.116;;;
01.05.2024;14:30:00;10.822;11.410;3.340;4.084;;;
01.05.2024;14:45:00;10.865;11.471;3.318;4.037;;;
01.05.2024;15:00:00;10.843;11.435;3.430;4.145;;;
01.05.2024;15:15:00;11.105;11.678;3.423;4.082;;;
01.05.2024;15:30:00;10.996;11.385;3.359;4.158;;;
01.05.2024;15:45:00;11.018;11.374;3.191;3.980;;;
01.05.2024;16:00:00;11.236;11.815;3.696;4.254;;;
01.05.2024;16:15:00;11.170;11.720;3.430;3.927;;;
01.05.2024;16:30:00;11.105;11.647;3.660;4.155;;;
01.05.2024;16:45:00;11.323;11.667;3.518;4.173;;;
01.05.2024;17:00:00;11.323;11.658;3.602;4.213;;;
01.05.2024;17:15:00;11.563;12.037;3.713;4.152;;;
01.05.2024;17:30:00;11.497;12.053;3.847;4.155;;;
01.05.2024;17:45:00;11.497;12.037;3.805;4.043;;;
01.05.2024;18:00:00;11.759;12.259;3.996;4.269;;;
01.05.2024;18:15:00;11.628;12.124;3.970;4.215;;;
01.05.2024;18:30:00;11.454;11.851;3.877;4.148;;;
01.05.2024;18:45:00;11.694;12.229;3.927;4.068;;;
01.05.2024;19:00:00;11.628;12.209;4.163;4.189;;;
01.05.2024;19:15:00;11.672;12.197;4.196;4.201;;;
01.05.2024;19:30:00;11.781;12.113;3.897;4.085;;;
01.05.2024;19:45:00;11.672;12.009;3.992;4.167;;;
01.05.2024;20:00:00;11.432;11.913;4.050;4.073;;;
01.05.2024;20:15:00;11279,453;11.834;3.924;3.868;;;
01.05.2024;20:30:00;11126,842;11.666;4.069;4.009;;;
01.05.2024;20:45:00;10930,6;11.300;3.856;4.003;;;
01.05.2024;21:00:00;10886,986;11.238;3.668;3.840;;;
01.05.2024;21:15:00;10843,371;11.311;3.963;4.009;;;
01.05.2024;21:30:00;11083,235;11.653;4.182;4.135;;;
01.05.2024;21:45:00;10930,6;11.495;3.771;3.714;;;
01.05.2024;22:00:00;10974,212;11.436;3.853;3.907;;;
01.05.2024;22:15:00;10843,371;11.368;3.890;3.885;;;
01.05.2024;22:30:00;10865,179;11.243;3.735;3.895;;;
01.05.2024;22:45:00;10647,084;11.025;3.399;3.570;;;
01.05.2024;23:00:00;10668,895;11.222;3.733;3.715;;;
01.05.2024;23:15:00;10538,022;11.119;3.507;3.429;;;
01.05.2024;23:30:00;10668,895;11.255;3.711;3.632;;;
01.05.2024;23:45:00;10603,46;11.013;3.587;3.693;;;
02.05.2024;00:00:00;10472,58;11.075;3.523;3.662;;;
02.05.2024;00:15:00;3735,339;11.297;3.743;3.699;;;
02.05.2024;00:30:00;5291,662;11.187;3.725;3.637;;;
02.05.2024;00:45:00;3735,339;11.288;3.776;3.688;;;
02.05.2024;01:00:00;1759,73;11.239;3.738;3.647;;;
02.05.2024;01:15:00;1715,792;11.085;3.557;3.621;;;
02.05.2024;01:30:00;1583,968;11.067;3.598;3.552;;;
02.05.2024;01:45:00;1408,182;10.683;3.416;3.529;;;
02.05.2024;02:00:00;1408,182;10.897;3.672;3.592;;;
02.05.2024;02:15:00;1320,28;10.793;3.563;3.472;;;
02.05.2024;02:30:00;1298,303;10.810;3.620;3.530;;;
02.05.2024;02:45:00;1583,968;10.926;3.557;3.579;;;
02.05.2024;03:00:00;1561,996;11.004;3.716;3.676;;;
02.05.2024;03:15:00;1364,232;10.708;3.415;3.537;;;
02.05.2024;03:30:00;1408,182;10.898;3.502;3.438;;;
02.05.2024;03:45:00;1649,882;11.201;3.717;3.620;;;
